Sciezka;Etykiety
Dataset/train/images\DTR (6475).jpg;Drone
Dataset/train/images\DTR (6476).jpg;Drone
Dataset/train/images\DTR (6477).jpg;Drone
Dataset/train/images\DTR (6478).jpg;Drone
Dataset/train/images\DTR (6479).jpg;Drone
Dataset/train/images\DTR (648).jpg;Drone
Dataset/train/images\DTR (6480).jpg;Drone
Dataset/train/images\DTR (6481).jpg;Drone
Dataset/train/images\DTR (6482).jpg;Drone
Dataset/train/images\DTR (6483).jpg;Drone
Dataset/train/images\DTR (6484).jpg;Drone
Dataset/train/images\DTR (6485).jpg;Drone
Dataset/train/images\DTR (6486).jpg;Drone
Dataset/train/images\DTR (6487).jpg;Drone
Dataset/train/images\DTR (6488).jpg;Drone
Dataset/train/images\DTR (6489).jpg;Drone
Dataset/train/images\DTR (649).jpg;Drone
Dataset/train/images\DTR (6490).jpg;Drone
Dataset/train/images\DTR (6491).jpg;Drone
Dataset/train/images\DTR (6492).jpg;Drone
Dataset/train/images\DTR (6493).jpg;Drone
Dataset/train/images\DTR (6494).jpg;Drone
Dataset/train/images\DTR (6495).jpg;Drone
Dataset/train/images\DTR (6496).jpg;Drone
Dataset/train/images\DTR (6497).jpg;Drone
Dataset/train/images\DTR (6498).jpg;Drone
Dataset/train/images\DTR (6499).jpg;Drone
Dataset/train/images\DTR (65).jpg;Drone
Dataset/train/images\DTR (650).jpg;Drone
Dataset/train/images\DTR (6500).jpg;Drone
Dataset/train/images\DTR (6501).jpg;Drone
Dataset/train/images\DTR (6502).jpg;Drone
Dataset/train/images\DTR (6503).jpg;Drone
Dataset/train/images\DTR (6504).jpg;Drone
Dataset/train/images\DTR (6505).jpg;Drone
Dataset/train/images\DTR (6506).jpg;Drone
Dataset/train/images\DTR (6507).jpg;Drone
Dataset/train/images\DTR (6508).jpg;Drone
Dataset/train/images\DTR (6509).jpg;Drone
Dataset/train/images\DTR (651).jpg;Drone
Dataset/train/images\DTR (6510).jpg;Drone
Dataset/train/images\DTR (6511).jpg;Drone
Dataset/train/images\DTR (6512).jpg;Drone
Dataset/train/images\DTR (6513).jpg;Drone
Dataset/train/images\DTR (6514).jpg;Drone
Dataset/train/images\DTR (6515).jpg;Drone
Dataset/train/images\DTR (6516).jpg;Drone
Dataset/train/images\DTR (6517).jpg;Drone
Dataset/train/images\DTR (6518).jpg;Drone
Dataset/train/images\DTR (6519).jpg;Drone
Dataset/train/images\DTR (652).jpg;Drone
Dataset/train/images\DTR (6520).jpg;Drone
Dataset/train/images\DTR (6521).jpg;Drone
Dataset/train/images\DTR (6522).jpg;Drone
Dataset/train/images\DTR (6523).jpg;Drone
Dataset/train/images\DTR (6524).jpg;Drone
Dataset/train/images\DTR (6525).jpg;Drone
Dataset/train/images\DTR (6526).jpg;Drone
Dataset/train/images\DTR (6527).jpg;Drone
Dataset/train/images\DTR (6528).jpg;Drone
Dataset/train/images\DTR (6529).jpg;Drone
Dataset/train/images\DTR (653).jpg;Drone
Dataset/train/images\DTR (6530).jpg;Drone
Dataset/train/images\DTR (6531).jpg;Drone
Dataset/train/images\DTR (6532).jpg;Drone
Dataset/train/images\DTR (6533).jpg;Drone
Dataset/train/images\DTR (6534).jpg;Drone
Dataset/train/images\DTR (6535).jpg;Drone
Dataset/train/images\DTR (6536).jpg;Drone
Dataset/train/images\DTR (6537).jpg;Drone
Dataset/train/images\DTR (6538).jpg;Drone
Dataset/train/images\DTR (6539).jpg;Drone
Dataset/train/images\DTR (654).jpg;Drone
Dataset/train/images\DTR (6540).jpg;Drone
Dataset/train/images\DTR (6541).jpg;Drone
Dataset/train/images\DTR (6542).jpg;Drone
Dataset/train/images\DTR (6543).jpg;Drone
Dataset/train/images\DTR (6544).jpg;Drone
Dataset/train/images\DTR (6545).jpg;Drone
Dataset/train/images\DTR (6546).jpg;Drone
Dataset/train/images\DTR (6547).jpg;Drone
Dataset/train/images\DTR (6548).jpg;Drone
Dataset/train/images\DTR (6549).jpg;Drone
Dataset/train/images\DTR (655).jpg;Drone
Dataset/train/images\DTR (6550).jpg;Drone
Dataset/train/images\DTR (6551).jpg;Drone
Dataset/train/images\DTR (6552).jpg;Drone
Dataset/train/images\DTR (6553).jpg;Drone
Dataset/train/images\DTR (6554).jpg;Drone
Dataset/train/images\DTR (6555).jpg;Drone
Dataset/train/images\DTR (6556).jpg;Drone
Dataset/train/images\DTR (6557).jpg;Drone
Dataset/train/images\DTR (6558).jpg;Drone
Dataset/train/images\DTR (6559).jpg;Drone
Dataset/train/images\DTR (656).jpg;Drone
Dataset/train/images\DTR (6560).jpg;Drone
Dataset/train/images\DTR (6561).jpg;Drone
Dataset/train/images\DTR (6562).jpg;Drone
Dataset/train/images\DTR (6563).jpg;Drone
Dataset/train/images\DTR (6564).jpg;Drone
Dataset/train/images\DTR (6565).jpg;Drone
Dataset/train/images\DTR (6566).jpg;Drone
Dataset/train/images\DTR (6567).jpg;Drone
Dataset/train/images\DTR (6568).jpg;Drone
Dataset/train/images\DTR (6569).jpg;Drone
Dataset/train/images\DTR (657).jpg;Drone
Dataset/train/images\DTR (6570).jpg;Drone
Dataset/train/images\DTR (6571).jpg;Drone
Dataset/train/images\DTR (6572).jpg;Drone
Dataset/train/images\DTR (6573).jpg;Drone
Dataset/train/images\DTR (6574).jpg;Drone
Dataset/train/images\DTR (6575).jpg;Drone
Dataset/train/images\DTR (6576).jpg;Drone
Dataset/train/images\DTR (6577).jpg;Drone
Dataset/train/images\DTR (6578).jpg;Drone
Dataset/train/images\DTR (6579).jpg;Drone
Dataset/train/images\DTR (658).jpg;Drone
Dataset/train/images\DTR (6580).jpg;Drone
Dataset/train/images\DTR (6581).jpg;Drone
Dataset/train/images\DTR (6582).jpg;Drone
Dataset/train/images\DTR (6583).jpg;Drone
Dataset/train/images\DTR (6584).jpg;Drone
Dataset/train/images\DTR (6585).jpg;Drone
Dataset/train/images\DTR (6586).jpg;Drone
Dataset/train/images\DTR (6587).jpg;Drone
Dataset/train/images\DTR (6588).jpg;Drone
Dataset/train/images\DTR (6589).jpg;Drone
Dataset/train/images\DTR (659).jpg;Drone
Dataset/train/images\DTR (6590).jpg;Drone
Dataset/train/images\DTR (6591).jpg;Drone
Dataset/train/images\DTR (6592).jpg;Drone
Dataset/train/images\DTR (6593).jpg;Drone
Dataset/train/images\DTR (6594).jpg;Drone
Dataset/train/images\DTR (6595).jpg;Drone
Dataset/train/images\DTR (6596).jpg;Drone
Dataset/train/images\DTR (6597).jpg;Drone
Dataset/train/images\DTR (6598).jpg;Drone
Dataset/train/images\DTR (6599).jpg;Drone
Dataset/train/images\DTR (66).jpg;Drone
Dataset/train/images\DTR (660).jpg;Drone
Dataset/train/images\DTR (6600).jpg;Drone
Dataset/train/images\DTR (6601).jpg;Drone
Dataset/train/images\DTR (6602).jpg;Drone
Dataset/train/images\DTR (6603).jpg;Drone
Dataset/train/images\DTR (6604).jpg;Drone
Dataset/train/images\DTR (6605).jpg;Drone
Dataset/train/images\DTR (6606).jpg;Drone
Dataset/train/images\DTR (6607).jpg;Drone
Dataset/train/images\DTR (6608).jpg;Drone
Dataset/train/images\DTR (6609).jpg;Drone
Dataset/train/images\DTR (661).jpg;Drone
Dataset/train/images\DTR (6610).jpg;Drone
Dataset/train/images\DTR (6611).jpg;Drone
Dataset/train/images\DTR (6612).jpg;Drone
Dataset/train/images\DTR (6613).jpg;Drone
Dataset/train/images\DTR (6614).jpg;Drone
Dataset/train/images\DTR (6615).jpg;Drone
Dataset/train/images\DTR (6616).jpg;Drone
Dataset/train/images\DTR (6617).jpg;Drone
Dataset/train/images\DTR (6618).jpg;Drone
Dataset/train/images\DTR (6619).jpg;Drone
Dataset/train/images\DTR (662).jpg;Drone
Dataset/train/images\DTR (6620).jpg;Drone
Dataset/train/images\DTR (6621).jpg;Drone
Dataset/train/images\DTR (6622).jpg;Drone
Dataset/train/images\DTR (6623).jpg;Drone
Dataset/train/images\DTR (6624).jpg;Drone
Dataset/train/images\DTR (6625).jpg;Drone
Dataset/train/images\DTR (6626).jpg;Drone
Dataset/train/images\DTR (6627).jpg;Drone
Dataset/train/images\DTR (6628).jpg;Drone
Dataset/train/images\DTR (6629).jpg;Drone
Dataset/train/images\DTR (663).jpg;Drone
Dataset/train/images\DTR (6630).jpg;Drone
Dataset/train/images\DTR (6631).jpg;Drone
Dataset/train/images\DTR (6632).jpg;Drone
Dataset/train/images\DTR (6633).jpg;Drone
Dataset/train/images\DTR (6634).jpg;Drone
Dataset/train/images\DTR (6635).jpg;Drone
Dataset/train/images\DTR (6636).jpg;Drone
Dataset/train/images\DTR (6637).jpg;Drone
Dataset/train/images\DTR (6638).jpg;Drone
Dataset/train/images\DTR (6639).jpg;Drone
Dataset/train/images\DTR (664).jpg;Drone
Dataset/train/images\DTR (6640).jpg;Drone
Dataset/train/images\DTR (6641).jpg;Drone
Dataset/train/images\DTR (6642).jpg;Drone
Dataset/train/images\DTR (6643).jpg;Drone
Dataset/train/images\DTR (6644).jpg;Drone
Dataset/train/images\DTR (6645).jpg;Drone
Dataset/train/images\DTR (6646).jpg;Drone
Dataset/train/images\DTR (6647).jpg;Drone
Dataset/train/images\DTR (6648).jpg;Drone
Dataset/train/images\DTR (6649).jpg;Drone
Dataset/train/images\DTR (665).jpg;Drone
Dataset/train/images\DTR (6650).jpg;Drone
Dataset/train/images\DTR (6651).jpg;Drone
Dataset/train/images\DTR (6652).jpg;Drone
Dataset/train/images\DTR (6653).jpg;Drone
Dataset/train/images\DTR (6654).jpg;Drone
Dataset/train/images\DTR (6655).jpg;Drone
Dataset/train/images\DTR (6656).jpg;Drone
Dataset/train/images\DTR (6657).jpg;Drone
Dataset/train/images\DTR (6658).jpg;Drone
Dataset/train/images\DTR (6659).jpg;Drone
Dataset/train/images\DTR (666).jpg;Drone
Dataset/train/images\DTR (6660).jpg;Drone
Dataset/train/images\DTR (6661).jpg;Drone
Dataset/train/images\DTR (6662).jpg;Drone
Dataset/train/images\DTR (6663).jpg;Drone
Dataset/train/images\DTR (6664).jpg;Drone
Dataset/train/images\DTR (6665).jpg;Drone
Dataset/train/images\DTR (6666).jpg;Drone
Dataset/train/images\DTR (6667).jpg;Drone
Dataset/train/images\DTR (6668).jpg;Drone
Dataset/train/images\DTR (6669).jpg;Drone
Dataset/train/images\DTR (667).jpg;Drone
Dataset/train/images\DTR (6670).jpg;Drone
Dataset/train/images\DTR (6671).jpg;Drone
Dataset/train/images\DTR (6672).jpg;Drone
Dataset/train/images\DTR (6673).jpg;Drone
Dataset/train/images\DTR (6674).jpg;Drone
Dataset/train/images\DTR (6675).jpg;Drone
Dataset/train/images\DTR (6676).jpg;Drone
Dataset/train/images\DTR (6677).jpg;Drone
Dataset/train/images\DTR (6678).jpg;Drone
Dataset/train/images\DTR (6679).jpg;Drone
Dataset/train/images\DTR (668).jpg;Drone
Dataset/train/images\DTR (6680).jpg;Drone
Dataset/train/images\DTR (6681).jpg;Drone
Dataset/train/images\DTR (6682).jpg;Drone
Dataset/train/images\DTR (6683).jpg;Drone
Dataset/train/images\DTR (6684).jpg;Drone
Dataset/train/images\DTR (6685).jpg;Drone
Dataset/train/images\DTR (6686).jpg;Drone
Dataset/train/images\DTR (6687).jpg;Drone
Dataset/train/images\DTR (6688).jpg;Drone
Dataset/train/images\DTR (6689).jpg;Drone
Dataset/train/images\DTR (669).jpg;Drone
Dataset/train/images\DTR (6690).jpg;Drone
Dataset/train/images\DTR (6691).jpg;Drone
Dataset/train/images\DTR (6692).jpg;Drone
Dataset/train/images\DTR (6693).jpg;Drone
Dataset/train/images\DTR (6694).jpg;Drone
Dataset/train/images\DTR (6695).jpg;Drone
Dataset/train/images\DTR (6696).jpg;Drone
Dataset/train/images\DTR (6697).jpg;Drone
Dataset/train/images\DTR (6698).jpg;Drone
Dataset/train/images\DTR (6699).jpg;Drone
Dataset/train/images\DTR (67).jpg;Drone
Dataset/train/images\DTR (670).jpg;Drone
Dataset/train/images\DTR (6700).jpg;Drone
Dataset/train/images\DTR (6701).jpg;Drone
Dataset/train/images\DTR (6702).jpg;Drone
Dataset/train/images\DTR (6703).jpg;Drone
Dataset/train/images\DTR (6704).jpg;Drone
Dataset/train/images\DTR (6705).jpg;Drone
Dataset/train/images\DTR (6706).jpg;Drone
Dataset/train/images\DTR (6707).jpg;Drone
Dataset/train/images\DTR (6708).jpg;Drone
Dataset/train/images\DTR (6709).jpg;Drone
Dataset/train/images\DTR (671).jpg;Drone
Dataset/train/images\DTR (6710).jpg;Drone
Dataset/train/images\DTR (6711).jpg;Drone
Dataset/train/images\DTR (6712).jpg;Drone
Dataset/train/images\DTR (6713).jpg;Drone
Dataset/train/images\DTR (6714).jpg;Drone
Dataset/train/images\DTR (6715).jpg;Drone
Dataset/train/images\DTR (6716).jpg;Drone
Dataset/train/images\DTR (6717).jpg;Drone
Dataset/train/images\DTR (6718).jpg;Drone
Dataset/train/images\DTR (6719).jpg;Drone
Dataset/train/images\DTR (672).jpg;Drone
Dataset/train/images\DTR (6720).jpg;Drone
Dataset/train/images\DTR (6721).jpg;Drone
Dataset/train/images\DTR (6722).jpg;Drone
Dataset/train/images\DTR (6723).jpg;Drone
Dataset/train/images\DTR (6724).jpg;Drone
Dataset/train/images\DTR (6725).jpg;Drone
Dataset/train/images\DTR (6726).jpg;Drone
Dataset/train/images\DTR (6727).jpg;Drone
Dataset/train/images\DTR (6728).jpg;Drone
Dataset/train/images\DTR (6729).jpg;Drone
Dataset/train/images\DTR (673).jpg;Drone
Dataset/train/images\DTR (6730).jpg;Drone
Dataset/train/images\DTR (6731).jpg;Drone
Dataset/train/images\DTR (6732).jpg;Drone
Dataset/train/images\DTR (6733).jpg;Drone
Dataset/train/images\DTR (6734).jpg;Drone
Dataset/train/images\DTR (6735).jpg;Drone
Dataset/train/images\DTR (6736).jpg;Drone
Dataset/train/images\DTR (6737).jpg;Drone
Dataset/train/images\DTR (6738).jpg;Drone
Dataset/train/images\DTR (6739).jpg;Drone
Dataset/train/images\DTR (674).jpg;Drone
Dataset/train/images\DTR (6740).jpg;Drone
Dataset/train/images\DTR (6741).jpg;Drone
Dataset/train/images\DTR (6742).jpg;Drone
Dataset/train/images\DTR (6743).jpg;Drone
Dataset/train/images\DTR (6744).jpg;Drone
Dataset/train/images\DTR (6745).jpg;Drone
Dataset/train/images\DTR (6746).jpg;Drone
Dataset/train/images\DTR (6747).jpg;Drone
Dataset/train/images\DTR (6748).jpg;Drone
Dataset/train/images\DTR (6749).jpg;Drone
Dataset/train/images\DTR (675).jpg;Drone
Dataset/train/images\DTR (6750).jpg;Drone
Dataset/train/images\DTR (6751).jpg;Drone
Dataset/train/images\DTR (6752).jpg;Drone
Dataset/train/images\DTR (6753).jpg;Drone
Dataset/train/images\DTR (6754).jpg;Drone
Dataset/train/images\DTR (6755).jpg;Drone
Dataset/train/images\DTR (6756).jpg;Drone
Dataset/train/images\DTR (6757).jpg;Drone
Dataset/train/images\DTR (6758).jpg;Drone
Dataset/train/images\DTR (6759).jpg;Drone
Dataset/train/images\DTR (676).jpg;Drone
Dataset/train/images\DTR (6760).jpg;Drone
Dataset/train/images\DTR (6761).jpg;Drone
Dataset/train/images\DTR (6762).jpg;Drone
Dataset/train/images\DTR (6763).jpg;Drone
Dataset/train/images\DTR (6764).jpg;Drone
Dataset/train/images\DTR (6765).jpg;Drone
Dataset/train/images\DTR (6766).jpg;Drone
Dataset/train/images\DTR (6767).jpg;Drone
Dataset/train/images\DTR (6768).jpg;Drone
Dataset/train/images\DTR (6769).jpg;Drone
Dataset/train/images\DTR (677).jpg;Drone
Dataset/train/images\DTR (6770).jpg;Drone
Dataset/train/images\DTR (6771).jpg;Drone
Dataset/train/images\DTR (6772).jpg;Drone
Dataset/train/images\DTR (6773).jpg;Drone
Dataset/train/images\DTR (6774).jpg;Drone
Dataset/train/images\DTR (6775).jpg;Drone
Dataset/train/images\DTR (6776).jpg;Drone
Dataset/train/images\DTR (6777).jpg;Drone
Dataset/train/images\DTR (6778).jpg;Drone
Dataset/train/images\DTR (6779).jpg;Drone
Dataset/train/images\DTR (678).jpg;Drone
Dataset/train/images\DTR (6780).jpg;Drone
Dataset/train/images\DTR (6781).jpg;Drone
Dataset/train/images\DTR (6782).jpg;Drone
Dataset/train/images\DTR (6783).jpg;Drone
Dataset/train/images\DTR (6784).jpg;Drone
Dataset/train/images\DTR (6785).jpg;Drone
Dataset/train/images\DTR (6786).jpg;Drone
Dataset/train/images\DTR (6787).jpg;Drone
Dataset/train/images\DTR (6788).jpg;Drone
Dataset/train/images\DTR (6789).jpg;Drone
Dataset/train/images\DTR (679).jpg;Drone
Dataset/train/images\DTR (6790).jpg;Drone
Dataset/train/images\DTR (6791).jpg;Drone
Dataset/train/images\DTR (6792).jpg;Drone
Dataset/train/images\DTR (6793).jpg;Drone
Dataset/train/images\DTR (6794).jpg;Drone
Dataset/train/images\DTR (6795).jpg;Drone
Dataset/train/images\DTR (6796).jpg;Drone
Dataset/train/images\DTR (6797).jpg;Drone
Dataset/train/images\DTR (6798).jpg;Drone
Dataset/train/images\DTR (6799).jpg;Drone
Dataset/train/images\DTR (68).jpg;Drone
Dataset/train/images\DTR (680).jpg;Drone
Dataset/train/images\DTR (6800).jpg;Drone
Dataset/train/images\DTR (6801).jpg;Drone
Dataset/train/images\DTR (6802).jpg;Drone
Dataset/train/images\DTR (6803).jpg;Drone
Dataset/train/images\DTR (6804).jpg;Drone
Dataset/train/images\DTR (6805).jpg;Drone
Dataset/train/images\DTR (6806).jpg;Drone
Dataset/train/images\DTR (6807).jpg;Drone
Dataset/train/images\DTR (6808).jpg;Drone
Dataset/train/images\DTR (6809).jpg;Drone
Dataset/train/images\DTR (681).jpg;Drone
Dataset/train/images\DTR (6810).jpg;Drone
Dataset/train/images\DTR (6811).jpg;Drone
Dataset/train/images\DTR (6812).jpg;Drone
Dataset/train/images\DTR (6813).jpg;Drone
Dataset/train/images\DTR (6814).jpg;Drone
Dataset/train/images\DTR (6815).jpg;Drone
Dataset/train/images\DTR (6816).jpg;Drone
Dataset/train/images\DTR (6817).jpg;Drone
Dataset/train/images\DTR (6818).jpg;Drone
Dataset/train/images\DTR (6819).jpg;Drone
Dataset/train/images\DTR (682).jpg;Drone
Dataset/train/images\DTR (6820).jpg;Drone
Dataset/train/images\DTR (6821).jpg;Drone
Dataset/train/images\DTR (6822).jpg;Drone
Dataset/train/images\DTR (6823).jpg;Drone
Dataset/train/images\DTR (6824).jpg;Drone
Dataset/train/images\DTR (6825).jpg;Drone
Dataset/train/images\DTR (6826).jpg;Drone
Dataset/train/images\DTR (6827).jpg;Drone
Dataset/train/images\DTR (6828).jpg;Drone
Dataset/train/images\DTR (6829).jpg;Drone
Dataset/train/images\DTR (683).jpg;Drone
Dataset/train/images\DTR (6830).jpg;Drone
Dataset/train/images\DTR (6831).jpg;Drone
Dataset/train/images\DTR (6832).jpg;Drone
Dataset/train/images\DTR (6833).jpg;Drone
Dataset/train/images\DTR (6834).jpg;Drone
Dataset/train/images\DTR (6835).jpg;Drone
Dataset/train/images\DTR (6836).jpg;Drone
Dataset/train/images\DTR (6837).jpg;Drone
Dataset/train/images\DTR (6838).jpg;Drone
Dataset/train/images\DTR (6839).jpg;Drone
Dataset/train/images\DTR (684).jpg;Drone
Dataset/train/images\DTR (6840).jpg;Drone
Dataset/train/images\DTR (6841).jpg;Drone
Dataset/train/images\DTR (6842).jpg;Drone
Dataset/train/images\DTR (6843).jpg;Drone
Dataset/train/images\DTR (6844).jpg;Drone
Dataset/train/images\DTR (6845).jpg;Drone
Dataset/train/images\DTR (6846).jpg;Drone
Dataset/train/images\DTR (6847).jpg;Drone
Dataset/train/images\DTR (6848).jpg;Drone
Dataset/train/images\DTR (6849).jpg;Drone
Dataset/train/images\DTR (685).jpg;Drone
Dataset/train/images\DTR (6850).jpg;Drone
Dataset/train/images\DTR (6851).jpg;Drone
Dataset/train/images\DTR (6852).jpg;Drone
Dataset/train/images\DTR (6853).jpg;Drone
Dataset/train/images\DTR (6854).jpg;Drone
Dataset/train/images\DTR (6855).jpg;Drone
Dataset/train/images\DTR (6856).jpg;Drone
Dataset/train/images\DTR (6857).jpg;Drone
Dataset/train/images\DTR (6858).jpg;Drone
Dataset/train/images\DTR (6859).jpg;Drone
Dataset/train/images\DTR (686).jpg;Drone
Dataset/train/images\DTR (6860).jpg;Drone
Dataset/train/images\DTR (6861).jpg;Drone
Dataset/train/images\DTR (6862).jpg;Drone
Dataset/train/images\DTR (6863).jpg;Drone
Dataset/train/images\DTR (6864).jpg;Drone
Dataset/train/images\DTR (6865).jpg;Drone
Dataset/train/images\DTR (6866).jpg;Drone
Dataset/train/images\DTR (6867).jpg;Drone
Dataset/train/images\DTR (6868).jpg;Drone
Dataset/train/images\DTR (6869).jpg;Drone
Dataset/train/images\DTR (687).jpg;Drone
Dataset/train/images\DTR (6870).jpg;Drone
Dataset/train/images\DTR (6871).jpg;Drone
Dataset/train/images\DTR (6872).jpg;Drone
Dataset/train/images\DTR (6873).jpg;Drone
Dataset/train/images\DTR (6874).jpg;Drone
Dataset/train/images\DTR (6875).jpg;Drone
Dataset/train/images\DTR (6876).jpg;Drone
Dataset/train/images\DTR (6877).jpg;Drone
Dataset/train/images\DTR (6878).jpg;Drone
Dataset/train/images\DTR (6879).jpg;Drone
Dataset/train/images\DTR (688).jpg;Drone
Dataset/train/images\DTR (6880).jpg;Drone
Dataset/train/images\DTR (6881).jpg;Drone
Dataset/train/images\DTR (6882).jpg;Drone
Dataset/train/images\DTR (6883).jpg;Drone
Dataset/train/images\DTR (6884).jpg;Drone
Dataset/train/images\DTR (6885).jpg;Drone
Dataset/train/images\DTR (6886).jpg;Drone
Dataset/train/images\DTR (6887).jpg;Drone
Dataset/train/images\DTR (6888).jpg;Drone
Dataset/train/images\DTR (6889).jpg;Drone
Dataset/train/images\DTR (689).jpg;Drone
Dataset/train/images\DTR (6890).jpg;Drone
Dataset/train/images\DTR (6891).jpg;Drone
Dataset/train/images\DTR (6892).jpg;Drone
Dataset/train/images\DTR (6893).jpg;Drone
Dataset/train/images\DTR (6894).jpg;Drone
Dataset/train/images\DTR (6895).jpg;Drone
Dataset/train/images\DTR (6896).jpg;Drone
Dataset/train/images\DTR (6897).jpg;Drone
Dataset/train/images\DTR (6898).jpg;Drone
Dataset/train/images\DTR (6899).jpg;Drone
Dataset/train/images\DTR (69).jpg;Drone
Dataset/train/images\DTR (690).jpg;Drone
Dataset/train/images\DTR (6900).jpg;Drone
Dataset/train/images\DTR (6901).jpg;Drone
Dataset/train/images\DTR (6902).jpg;Drone
Dataset/train/images\DTR (6903).jpg;Drone
Dataset/train/images\DTR (6904).jpg;Drone
Dataset/train/images\DTR (6905).jpg;Drone
Dataset/train/images\DTR (6906).jpg;Drone
Dataset/train/images\DTR (6907).jpg;Drone
Dataset/train/images\DTR (6908).jpg;Drone
Dataset/train/images\DTR (6909).jpg;Drone
Dataset/train/images\DTR (691).jpg;Drone
Dataset/train/images\DTR (6910).jpg;Drone
Dataset/train/images\DTR (6911).jpg;Drone
Dataset/train/images\DTR (6912).jpg;Drone
Dataset/train/images\DTR (6913).jpg;Drone
Dataset/train/images\DTR (6914).jpg;Drone
Dataset/train/images\DTR (6915).jpg;Drone
